s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,failure
-0.47120329696172913,-1.0137447592656,-0.02742790985830882,1.8891799844132735,2.1972738903608313,0.6780352587507198,0.1710116475721425,-1.3758666354630726,0.4057578586923735,2.9094463506320176,0.0133999489975055,-0.05190724814632689,-1.3491312345476452,0.0425549977129698,1.3881369656003675,0.7459063178931481,-0.4855347398011947,-0.23893245960395473,-0.8262590648917453,1.8701955249095723,0.12698686776460721,-0.29205975768799775,2.1642531119263073,0.42782433909546314,-0.5221850919869084,0.5825635194758393,-0.3770497109660646,-2.54354789302754,0.6492355358211251,-0.12534711551567412,-0.6415594578681519,2.004551253541713,0.6304708863476327,1.7590183130309014,0.2728832226350123,-2.2044164890228166,0.06352074379560198,0.8028651212629504,2.040618973742589,-1.3517037248566184,-0.2515327484632906,-0.23185996161204647,-0.021903244119356062,-1.7600895983601523,2.2148081717748616,1.2309192784779177,-0.6215596546848944,1.7815131370216166,0.4942133530908835,0.3319211960850057,-0.36459446985001476,1.2682339287251967,1.1554651518266321,5.988626431806355,2.4648859776846495,0.4726859432816082,-3.0824020473650147,3.9879445385057912,-0.47397383225403455,0.13309009855856938,3.24948432574661,-2.689608129305519,0.30072747451181836,1.3888559984057574,-0.11194795422270333,-3.3960367841262147,0.5101249380086265,-2.7313567768146134,1.1477365199615917,0.31827964842165324,-0.7439168047790532,-1.7324781796718236,-1.1285159582993545,-1.6740570116494846,0.27561510195208516,0.48386288078861217,-0.5282491124310993,1.4553622248909868,-0.9989386395541502,2.932016965119267,0.3527901572051135,1.3752190955699388,1.1492899505706822,-0.27517372409863944,5.436180449861955,-1.7459952293158971,1.0420194202342374,1.6283268986869996,0.37894884557992065,1.8992093720935028,-1.2105933327536604,-0.03707911829146693,0.3354917759796001,0.0853244702441946,-0.07486409210071406,0.8215073738308906,-0.9254145390846995,-1.3174023046225622,3.432796402388934,2.1598525522785,0
0.9410788698300835,-0.17249260917153258,1.4139768085034568,5.036311636046848,1.091817635535098,-1.1504204252250874,2.0842934066236127,-0.5202257812449962,1.6748245304443263,0.5661674505164922,-1.0993922179726077,0.7662765943984773,0.5238185705076918,0.9556151390440442,-0.48737651840468227,-0.044576870783455944,0.29901856525633325,0.2096293780270199,-0.7246549604515501,0.9268103799171133,-0.10919191667642134,-0.2718776524542825,-0.44082061590248667,-0.6533637137961675,-0.5602285323903861,0.7505554815549427,1.8760691482341798,4.421915670595072,0.9741783965252486,2.440948366691399,0.47096151560373894,-0.6196571481566846,3.289153280740383,1.5805537721946359,2.748262099670155,-0.06072776120422452,-0.08331897693007953,1.0857334542508807,1.5047325283461919,0.547366471319586,-2.8463096208634617,-0.32539478298330166,1.3531695136875086,-0.48396415427826067,10.355207250373109,1.9613319032539227,0.46129464429233674,-3.0627851851742824,3.3021115516860053,0.09531059183905266,1.1822304822318088,-0.35884982068071575,0.642614103695577,2.829230136361841,-0.2801651649348287,-2.39732798394433,1.9202135548210497,-5.0045021325176,0.32623719436829174,-1.7415168439765494,4.077378480392126,-0.13280584368536003,0.45530401400770654,2.1711586411633235,-0.8225355328828602,0.06468971524907574,-0.2769545852809691,-1.9932678997166944,-1.7019773113396348,0.2289467087444724,1.4337246480202481,2.297149363082493,-1.7341897684663885,0.6825727434325493,1.6640886717809116,-0.013967567698397812,0.4564485723464579,-5.628797122191441,0.528897741751155,-10.488590339406487,-0.7590722548952469,-0.9303865794689403,1.2132965766316013,0.6303001028753719,-5.640609786656535,-0.8012473819934169,-0.1531880997267045,0.6727060392845736,0.33526598084307924,-0.13762578633992026,2.146346767554837,-2.545770758377274,0.12833680115383933,0.44273157642049915,2.0065138183898106,0.26842593147719473,0.23531945542085733,2.7441724903061946,-1.4127440294076443,-5.994015880655323,0
-1.195732388724688,-1.9298012810469505,-0.18257428141269266,4.30716714960886,0.303781556107825,0.8403576168320479,0.9362258426106108,-3.4490261316886173,0.7011247112699619,0.917662295094509,0.23137969014037463,0.6442285767917528,-0.9075150342737397,-0.4427362240279359,-0.13305149253898316,1.4270878732409067,0.21800312001743105,-1.5567260469570168,0.2671884675014113,0.9344882446471439,0.11316764403204771,-2.27658234756597,0.7096378409956243,1.6643256130177149,-1.0243727607960933,1.7054031203851823,-0.2627419289045626,-3.8802019678631923,-0.15541092000803725,2.122730460792136,0.6776264409791819,-0.4794568341525396,-0.4832002943111391,-2.6782954207261196,-1.184032898954415,0.9388355892394973,-1.4550662029584087,0.6916828110001152,-0.741035522259383,-0.6681777107677258,0.1918515871551737,-1.2942195395614047,1.386100763558526,-0.9469019414073432,-0.23188105791447156,-0.12085480366647,2.272846136470462,0.8382267844806259,-0.7259717372348327,-0.05210047388005189,0.07129754682348245,-1.0090886577373155,-1.0416082535792308,3.5838729351150027,1.1842067563727179,-1.7946442827564248,3.5927034402118476,-6.008480615606829,0.32240572449698374,-2.240724374319991,-0.2897022064490222,-0.2679426354036812,-1.940049633809842,2.726730996936396,-0.1505402856476467,0.7936613271094921,-1.2110331657497069,-3.091977560221898,2.4595389913764265,0.16065678051265816,0.13402367878224183,2.3373935383008404,-4.585541668469964,-0.6988813534986082,1.0140357415561516,-2.660088197391349,-1.2935499759483646,-7.663173348194861,0.7678764464340385,-5.321923869600666,-0.5362761479872086,-0.24373506134043527,-0.20299679286799913,0.46011261395299197,2.7287205430709207,0.8358415463061749,-1.3162902755032821,0.5962682805048547,0.10851492130092576,-0.8895130924889565,-4.445829221914238,-2.93018800840829,-0.5729167529808874,1.2695834258177725,-0.2831458140764564,-1.5935364890279475,-0.6616090130594762,-0.39623082447707897,9.573558626881871,-15.802268478759338,0
-0.23351026514320158,0.785643886465621,-1.564439567759363,3.4469440586735773,-2.1849454296383937,-0.627282211792008,-0.3502894936958482,4.721569098701291,0.5731006729413918,0.13605232163381972,1.4432410153111481,0.5012204769642753,-0.768150254251837,0.9299155356536372,0.2852653488401111,0.5467520886759909,-1.721790514328268,1.42962747131676,-0.986616331172662,0.578948290169076,0.4090025670733083,-1.9080925881095063,0.9707396793183241,0.34038044994666716,-1.0108355546429302,1.6326704889585224,1.379438605822121,-0.41062977794949357,-0.7036946150343578,3.2174456372132374,1.735587043877534,3.8413009212838825,-1.9047958442837016,1.3042586191580625,3.4668202564729653,-0.7726261416556819,-0.7658101286958721,1.1059089623493363,0.23614055340882267,0.42164059988151237,1.5056598266517085,-0.1569335874730257,1.0827523569904247,-0.010416459711365188,-8.954392482988593,0.25733154226466054,-0.6674110246225382,0.8876969200810253,0.6377925997332985,-0.288042567298368,-0.08442421214830796,-1.3226636468029838,-0.49454173609635593,-5.43677037376635,-1.6300834293820226,1.2046563107179156,-6.6952749640695535,12.164498494341151,0.9523051518332682,-0.7615364710017928,-0.14223282022049966,0.982971195868089,-0.684918833673535,3.1489865589373798,-1.7983250450782704,0.43704158048529074,-0.45510065435253055,-2.1987091867396806,4.535538011643883,-0.6094860206978915,0.01214316322906977,-2.3015438964014856,-4.995335563369551,-1.3677911718802322,-0.5127706267554202,0.1873946262013909,0.11870765709811165,-0.5900360612491433,0.5000538884679137,-1.115811722764284,0.30232499170393196,0.7623523984513019,0.3984746950005111,0.6176671899930519,1.141336243224627,0.8570680004622819,-0.9604439206732,1.422990676207255,1.5469869576334074,-0.4585880877683002,2.0873997265559012,1.5801852620284818,-1.7531017528278878,-0.2705610494812876,0.9519395876121667,1.0221048150966736,-0.0998755154039847,0.848959661794848,5.064528182899655,1.1477058551297783,0
-0.8722626726966033,-0.4181360834543213,0.5936636469325526,-0.1222565508773501,0.3534339129376206,0.7416747240819003,0.4445875738072229,3.1361660222293417,1.0280232091211101,-0.0764986809582965,0.3796934109657126,2.051674078088926,0.864728848333005,-0.39582784286192013,-0.7814954476218854,-0.5572278665716776,0.36684300069106834,-0.8130810545897108,-0.9193679583160781,0.06546899612485965,0.3235337528857944,-2.753831639068336,0.7273305201443844,0.5788290445408538,-0.6830874861794883,0.049604070177893395,-1.668056546709755,8.063154268446166,0.9064747521297989,-1.4526490130383878,1.225789826893064,-5.028472744155604,2.0056595138563855,-0.4380183230093715,1.455415360855713,0.39695794961158914,-0.032498067966485626,1.0630448989371697,-0.7549426443512582,0.8220483992832255,-0.6917062854043785,-0.17694404863952443,2.134261832637999,0.06194856854245112,9.067005715213158,0.3485861272851984,0.43835337600778707,4.409235346393531,1.0761601508728689,0.247598035155881,0.7557212777026598,1.3110160265486261,-0.943373433147756,-0.09657926589982403,-0.21437798919165274,-1.2420297163052574,4.475350122313282,-7.418338701432035,-0.19962941643159357,-0.10441133894566922,3.8120184602063847,-1.3140558153277417,-0.6313446130390482,-2.073928930051701,0.22637334344050966,-2.412769259899923,0.7029565792338628,4.540431194663803,-0.41620811771117094,-0.7603823228407993,1.8677877412878623,8.14119333009642,-3.1074287455679013,0.7140987584518673,0.30191173049500913,0.7172694207773841,-0.2958412832113047,2.779317298962534,0.8659502491886667,3.370558724478118,0.05087555159605342,-0.6590547586667475,1.6196303103492606,0.5078373709307716,1.7487486353050488,-0.8569812969530972,0.2615414416946024,0.7518421298169028,-0.06196602406187998,0.8651136661423947,-1.1416611521129656,1.8016007558432583,0.0925314923417652,0.3035329545501315,-1.610319473408165,1.5978615329603805,0.20747551010747636,-0.5365205360875551,-0.1590980140047664,-5.260152844754546,1
0.8912526136556,1.126141342976094,-0.22112064061695175,7.126345005889674,-0.4350245918852123,-0.6137149428919088,-0.9762614304014243,1.7715208768486743,0.9572680644190844,-1.2948648314950353,-0.15815817438031554,1.512210216460912,-0.3458787636143336,1.0030280632335724,-0.5139885400994331,1.4102614003881697,-0.9487518915307811,-1.1932319647572158,0.15646493427629138,0.27138570251015415,0.9829345827425756,4.423430760094275,-0.6325638123833806,-0.06481446499645863,0.3529477629058084,-0.0013913959801336276,-1.1447284462087075,0.10621135921310762,0.8842422152401553,-2.5421455171201304,1.2262815181866669,0.5232875440622933,-2.973231394035598,-2.428093154013969,1.963565588537484,3.7202309962160642,-0.5099873716010529,1.0617090536811902,1.4791038697851207,-1.5206741598140516,-1.052103702987603,0.5860668777897374,0.9597860240879263,0.07382791280430744,2.0131546532211955,-1.1388956531717063,0.6545248744451211,-4.158120128287029,2.8893523578655698,-1.1276751837313075,0.3583344653111751,0.7935233792730062,0.25790770488289144,-0.04223184084483891,0.40581302988363255,0.17189097164245126,-0.6432919189307347,-0.9676924098563012,0.8850163999402149,-0.7205107055342753,4.946190635900306,-0.22438172448706575,-0.34715651491583716,0.4028680993213821,0.4025782731019439,3.8962891345930215,1.0559345111353973,-0.11530360235203152,3.364969351016562,1.8376502213834782,0.04017358935130403,-2.059983808833552,1.7664549552212359,1.4756542999006717,-1.728963704547825,0.33819077117845375,-0.041655792176014145,-5.657825435757305,-1.4536023684784671,-9.755315984877798,0.49192132249060716,-1.4785495436949985,-0.2663034788433765,0.9584403219459656,-15.192023986554343,-1.4265207323885654,-0.4663000641912498,-0.6182160985331184,0.9280171372267288,0.6174706444252268,-1.628120187846358,-4.19041691108362,2.103837617527394,-1.2516593112947996,1.0701300498183075,0.7872725640895651,0.03289553016908438,-0.23462315394190686,-5.488995889220978,-18.28814096794106,0
1.0525154742912355,-1.0960927542752033,0.599781776582582,1.708635414782226,-0.7965600594917444,-0.5158611218886802,0.21569823242825473,0.3489145275579446,-0.53388545189944,-0.1740347576660271,1.208740625662908,-0.746574198134783,0.6273087244084115,0.372303531265759,0.9497479801216192,0.21315120374373428,0.6508371654548147,0.16565273248368273,-0.03527793618556152,-0.053186120161410035,-0.17897996753708276,1.2526541022249473,-0.2649979981306542,0.08224061377812916,0.5387914953234508,0.23801868689505698,-1.3806393217791308,15.00940947731649,0.808123868362457,1.4665168750893351,-0.1334399248126927,-0.6085860458581471,1.1071724285597817,-0.24083281129037926,-0.46701343362272474,-2.966573331835564,-0.09839838171399909,-0.6439429269419588,-0.03155217815505657,-1.9122276671429965,-0.9939727343376425,2.2339271204112188,0.586163157643357,0.5026062157612938,5.197584443782778,0.13001278156962406,-1.3450717737889442,-2.518834912737514,1.7154259914421894,-0.013636092395546277,0.43523831862174206,0.05352283471675759,0.4090086330038582,-7.222054732520964,0.20028179977100233,-0.27497146442362697,-1.1188342140432057,-5.840741339195532,-0.19014307386534773,1.3667202449542335,-3.6359344939981635,-0.33029559779507084,1.2829032692945055,-1.4055086330703668,0.02085438856291106,-2.8548075894318226,0.40856280446647475,3.664106461282545,-1.0851046365540287,-0.006764585695956972,0.725305795039117,-1.8410931018657668,0.8094228703518606,0.5174820156520222,-0.23929612033089948,0.00404591689456708,-1.3433938769717175,2.372766209171623,-0.7758670388556227,-6.087118931981425,-2.2911181452473763,0.43167280943517683,-1.1802163717947523,0.7175468539985002,3.992569363383912,-0.42469314770473754,1.1979917801096898,0.7692147361750237,1.4821242878260898,0.4069582844937232,-0.7720864018005502,-3.791060871752531,0.281493387237225,2.265987452373061,-0.8729142350131496,1.2677968535184587,-0.5805444337511929,1.0118783651282646,4.574466677568706,2.6151589510660718,1
1.3061074313843573,0.697529720739982,0.5715738427398794,0.32458566846622694,-1.7424567044196984,-2.7692240558473498,-1.1961522099446578,-1.2286254286924079,-0.42863007837141215,0.5141313745748681,-0.6357730244246507,1.4938511411456197,2.122454479571478,0.3381618097617156,0.7713637718065294,-0.04605209223979754,0.7555261195301195,1.793620893933324,-1.4992523230030264,-1.0772354998697962,-0.16269441946018268,1.82014874349781,-0.11676201942796338,0.16446182896451594,0.39175868273210557,-0.487484439482644,0.632615173172543,-6.530249797033498,0.7218300855809996,1.804966641103611,-0.4717313576614693,3.7759450858596795,-3.9851313609175167,2.4781167162819475,2.0892077668830984,0.6818528776431039,-0.1472122872080833,-0.32854823351834106,-0.06280617815812505,-0.5151777254687219,0.5148142888661411,0.9616348041105336,-0.31197504179968305,0.9681481983136723,-1.293437685986903,1.0500104873746012,0.01954707271697028,-1.4067062883476447,-0.7584802699950175,0.17369409031974292,-0.12149252264509984,-0.4777134925947269,-0.3172298921956606,1.6784695306837032,0.6384329996149997,1.2416877525466434,1.6926952621011206,3.5663316920330197,-1.5359446758098172,-0.35401384310146383,4.187084982352773,-0.6516743695709891,1.3724700813504311,1.5217801505083508,-1.1577935441213194,-5.508780181218757,-1.1635187311848072,-1.3778669003784958,-2.160678745585849,-0.6088605538944712,0.8981358615075473,2.14558163808265,-3.3474442846977044,-1.6043149473034815,0.1607545300970225,0.49943013628734767,1.3706283359706077,-0.8161556460635336,2.0116805865449545,7.396343852367773,0.16410136235260311,0.5836531933908153,-1.9871695749636422,0.9481321735820891,0.2839542860608065,-0.3083240972756364,-0.951223576541783,-0.20729746889196565,-0.006462142194476188,1.2099621248028143,4.929439569425025,3.828764595026224,-1.6556939984554864,0.509440377546756,-1.544979141191094,0.03451475741232299,-0.6991057329845796,-0.24097800520425808,4.844372157300922,9.444405239126239,0
0.6280975884897528,-1.343204481454022,1.4148522752678088,-1.7991622315978373,-0.054143302673891495,0.09397855067652698,1.0171192348654259,2.2931518350719893,-0.4452468255350008,2.0561498078880533,0.43574873759250954,1.05685687543482,-0.18361885919271384,-1.451732055174692,-1.4788935356751103,-1.9032275744018785,-0.5198967718114461,-0.6703649713986871,-0.3433601675011713,0.8341486780909241,0.5996673057210831,8.242805739777975,0.7804431300472282,1.713873741995926,2.6231099284578385,0.946968467225504,-0.5849078218085697,10.351863038755967,-0.5497934588575347,-3.293355325671781,-0.20412650746662456,3.826929472293775,5.667903650031691,-0.75357378234375,6.0671930926377025,-1.5883582641132472,-0.3431276163461599,0.4527396589974631,1.2584626775605097,-0.30962612495827124,-0.2985498127317197,-0.09961844462675461,0.6030609093745337,1.267936460544466,3.8858153163610485,0.6256013231945723,-0.3524901841498697,0.08765774745134425,1.4708468740931198,0.8735036032212378,-0.05891946302674202,0.47612274529997084,-2.3388462707495337,-20.3348930907282,-0.8007125038060469,0.8063674809088821,-9.03635972723824,-5.9949072964817045,0.26935485991422226,-1.6924483314189003,-0.19832374651034335,-0.114291909982455,-0.18626298609645334,-6.3407101005562465,1.3692757699243194,-2.6287451898757404,0.21501511711037335,3.604362162727352,-0.11821864596358989,1.1183381059358803,-1.7880877631576046,-2.2270448608579674,3.8196199182270645,-1.4384596119523636,-0.29056585775122384,2.4466078440814516,-0.3859397870351121,-0.16957460136033842,0.8392270252044034,-13.844497252696444,-0.28719331599342796,-1.1831087114468934,3.37470838829502,-0.19424094182820248,-2.632303689914901,-0.6535368356433231,0.38682614323876907,0.5962714250233242,1.0532191508374207,-0.2208798140926146,6.295157238478846,-2.150953739297096,0.30002942032289476,0.04228311328735489,-0.9002085893650805,0.3383792533902631,-2.566741455303831,-0.5042217198907638,-16.97805979093709,19.665024974539158,0
-0.019272472344007776,0.2413334858627629,0.11173277890023166,-1.5118040143967995,-0.38904049779776867,-0.18134993678529743,-0.8357293709159288,2.168715258549205,-1.5667210003471534,0.03155665531438136,-0.765119190481913,0.4227213915195994,-1.290954527613802,0.742655398554488,-0.3341675248478635,0.5666485869055489,0.46388093399082797,0.342380210430164,0.0159367006358159,-0.2354432282089788,0.2852712716221977,3.128870872428603,-0.9107907100514994,-0.5822139424633138,0.9585522400797597,0.7652786275736791,0.7422176274819957,-8.59531586662097,-0.32364473975781416,0.8393048060610149,-0.7048243613461829,6.084355136024999,5.288938766907816,6.549942568085349,6.460410151155386,-0.19276450962114322,-0.2792685457930171,0.46421929344437685,-0.3605163820188457,1.0171630625872943,-1.4698083019752362,-1.7848931751655561,0.2943426677187918,0.16977988362744062,-1.91334284311918,0.34587330587356624,0.7320592583052266,4.588206509946248,-2.525683910344847,0.9926127015962077,1.9928977023274768,-0.9024505016326441,0.33811679126220134,-9.427816350345633,0.2033597520263119,-3.3819686756518537,-6.0802421035387635,5.4110257485910145,-0.010996006446047289,0.7170116792515261,0.9020003554420919,-0.6942514883127938,0.9723232583095773,-0.7803270173147641,-1.0448098073732937,-0.7849438135986407,-0.15155594537976474,1.6928266579101896,-0.41321636910846604,0.20879233530526542,0.3561849019154242,-4.445920195557818,-1.915200856800836,-0.9201165060667608,-0.0233885865100722,1.1115747813297323,0.9660824559020985,0.024928175101031385,-0.6794594433460648,-5.760526643540533,1.8190096253348254,0.039041962690537224,0.42468915596276535,-0.6884377254135862,0.2442708514515864,-0.036292590545268844,0.861593769385091,0.1912845160154633,1.2442514630790964,0.2818544260335771,6.3310722224229865,-3.12561054067747,0.41122333081581763,-0.3023004993757005,-1.167088086063743,0.0006801648094952658,-1.3154475985682323,-0.22686081930115656,-4.021322421057446,12.011172925222198,0
